hhidpn,wavenum,hitot,rheight,age,female
527211020,12,82624,1.5494,59,1
527228010,12,60012,1.69545,55,1
527238010,12,490060,1.7272,58,0
527243010,12,75000,1.778,59,0
527250010,12,8840,1.6764,59,1
527260010,12,25092,1.778,55,0
527270010,12,58384,1.7907,58,0
527273010,12,36000,1.6891,55,1
527274010,12,84569.20485,1.8034,58,0
527280010,12,43000,1.524,58,1
527288010,12,2160,1.7272,55,1
527290010,12,91000,1.7907,55,0
527296010,12,30200,1.6002,59,1
527296020,12,51480,1.8288,64,0
527299010,12,39600,1.6764,59,1
527306010,12,56000,1.6764,57,1
527306020,12,56000,1.905,56,0
527317010,12,50000,1.8796,57,0
527338010,12,90500,1.5621,57,1
527338020,12,90500,1.8288,55,0
527346010,12,152000,1.8288,59,0
527362010,12,20547.52875,1.778,59,0
527368010,12,58000,1.778,55,0
527372010,12,4296,1.8542,59,0
527380010,12,66120,1.6764,55,1
527380020,12,66120,1.778,56,0
527389020,12,1065000,1.7272,57,0
527401010,12,251242,1.6383,59,1
527402010,12,60000,1.8034,55,0
527403010,12,54000,1.6002,55,0
527403020,12,54000,1.5494,56,1
527406010,12,107000,1.7526,58,0
527406020,12,107000,1.59385,56,1
527411010,12,38000,1.7526,58,0
527411020,12,38000,1.6002,56,1
527421010,12,48560,1.6256,60,1
527424010,12,185600,1.8796,57,0
527424020,12,185600,1.6637,56,1
527426010,12,130100,1.8288,59,0
527426020,12,130100,1.6256,58,1
527449010,12,146832,1.7399,59,1
527449020,12,146832,1.778,60,0
527456010,12,15480,1.7272,59,0
527460010,12,85230.85769,1.7272,60,0
527482010,12,93700,1.5494,56,1
527482020,12,93700,1.651,57,0
527486010,12,124017,1.8288,57,0
527491010,12,146200,1.8288,58,0
527500020,12,19000.24366,1.6002,60,1
527519010,12,45200,1.8796,56,0
527520010,12,46800,1.7526,58,0
527522010,12,25000,1.5748,59,1
527531010,12,215000,1.6891,55,1
527532010,12,20000,1.8796,55,0
527545010,12,109160,1.7399,58,0
527545020,12,109160,1.524,59,1
527574010,12,1873800,1.7018,57,0
527574020,12,1873800,1.6256,56,1
527575010,12,108000,1.9304,61,0
527575020,12,108000,1.7272,57,1
527576010,12,182500,1.8034,55,1
527576020,12,182500,1.8034,55,0
527580010,12,0,.m,56,0
527580020,12,0,.m,57,1
527583010,12,75000,1.8288,56,0
527590010,12,245120,1.7272,60,0
527591010,12,109671,1.54305,57,1
527591020,12,50216,1.6764,57,0
527594010,12,103324,1.6764,56,1
527603010,12,0,1.3716,59,1
527616010,12,31396,1.7018,55,0
527618010,12,32243.68,1.8034,56,0
527618021,12,51384,1.7272,55,0
527619020,12,222800,1.7399,63,0
527630010,12,0,1.524,56,1
527633010,12,8892,1.7399,58,0
527650010,12,15951.36366,1.7018,56,0
527651010,12,13200,1.5748,59,1
527652010,12,34000,1.6002,58,0
527659010,12,245300,1.7018,55,0
527671021,12,12480,1.8288,55,0
527679010,12,99000,1.8288,56,0
527681010,12,64000,1.6002,59,1
527681020,12,6360,1.8288,74,0
527699010,12,30400,1.6764,56,0
527703020,12,40000,1.778,59,0
527704010,12,56600,1.5748,59,1
527704020,12,56600,1.77165,65,0
527705010,12,10000,1.778,57,0
527718010,12,55360,1.6383,60,1
527721010,12,10524,1.5748,57,1
527727010,12,13200,1.8796,55,0
527730010,12,119475,1.6764,56,1
527730020,12,119475,1.8034,55,0
527733010,12,201545,1.8288,58,0
527733020,12,201545,1.6256,59,1
527736010,12,110500,1.5748,55,1
527736020,12,110500,1.6002,58,1
527737010,12,35740,1.6256,59,1
527739010,12,0,1.7018,57,1
527745010,12,109000,1.7526,55,1
527745020,12,109000,1.778,55,0
527746010,12,54000,1.6256,56,1
527746020,12,54000,1.7272,56,0
527748010,12,48000,1.651,55,0
527750010,12,0,1.5494,58,1
527753010,12,93032,1.7526,58,0
527753020,12,93032,1.524,56,1
527755010,12,17000,1.7272,60,0
527755020,12,17000,1.6256,58,1
527766010,12,87700,1.8034,59,0
527773010,12,64310,1.6002,55,1
527773020,12,64310,1.778,56,0
527780010,12,0,1.7272,55,0
527780020,12,0,1.524,58,1
527798010,12,1624.729098,1.8288,55,0
527801010,12,48004,1.6002,55,1
527801020,12,48004,1.7526,56,0
527802010,12,135368,1.7272,58,1
527802020,12,135368,1.9558,56,0
527809010,12,14976,1.5748,60,1
527811010,12,32000,1.5494,56,1
527816010,12,34000,1.7526,59,0
527820010,12,116000,1.651,55,0
527827010,12,20000,1.6129,58,1
527837010,12,55012,1.5748,57,1
527858010,12,16000,1.651,56,1
527877020,12,25206,1.5748,55,1
527884010,12,50160,1.6256,58,1
527884011,12,50160,1.6764,70,0
527886010,12,35000,1.651,55,1
527891010,12,61600,1.5748,58,1
527904020,12,100000,1.7526,59,0
527913010,12,9000,1.6764,56,1
527935010,12,195339.0826,1.8034,59,0
527937010,12,77500,1.7272,62,0
527937020,12,77500,1.7018,60,1
527941020,12,21552,1.8542,55,0
527952010,12,0,1.5748,59,1
527959010,12,18460,1.6002,55,1
527960010,12,0,1.3462,58,1
527967010,12,179760,1.8796,57,0
527974010,12,165000,1.7272,55,0
527981010,12,2600,1.905,59,0
527994010,12,21144,1.651,58,0
528011010,12,208500,1.7145,55,1
528011011,12,208500,1.8288,58,0
528026020,12,171000,1.6256,55,1
528038010,12,107000,1.6764,59,1
528044010,12,23248,1.7526,59,0
528044011,12,23248,1.6764,56,1
528070010,12,202120,1.8288,59,0
528075010,12,15600,1.651,59,0
528075011,12,15600,1.7526,78,1
528081010,12,15800,1.6764,56,1
528081020,12,15800,1.8796,56,0
528093010,12,41060,1.651,55,1
528105010,12,94000,1.7272,58,1
528105020,12,94000,1.8288,57,0
528116010,12,103040,1.5748,58,1
528116020,12,103040,1.778,59,0
528119010,12,18276,1.651,58,1
528123010,12,37300,1.651,57,1
528153010,12,24000,1.8034,59,1
528159010,12,400,1.905,57,0
528169010,12,46310,1.7272,57,0
528173010,12,12000,1.7526,55,0
528179010,12,75500,1.7526,55,0
528181010,12,62000,1.5748,57,1
528181020,12,62000,1.8796,55,0
528182010,12,282105,1.7272,59,0
528182020,12,282105,1.6764,55,1
528185020,12,214995,1.7272,57,0
528198010,12,379050,1.8161,59,0
528202010,12,90000,1.6002,59,1
528202020,12,90000,1.7526,62,0
528204010,12,36000,1.7018,55,1
528206010,12,230874.4962,1.8796,58,0
528212010,12,36102,1.524,57,0
528225020,12,34570,1.778,60,0
528226010,12,34002,1.778,56,0
528234010,12,20000,1.8034,57,0
528248010,12,70040,1.6002,57,1
528249010,12,67005,1.8288,57,0
528253010,12,14800,1.7272,58,0
528265010,12,0,1.6256,58,1
528271010,12,112912,1.8034,59,0
528271020,12,112912,1.7018,58,1
528274010,12,309572,1.6256,57,0
528276020,12,275000,1.8034,60,0
528282010,12,179000,1.8288,59,0
528304010,12,17407,1.6256,56,1
528307010,12,20000,1.651,57,1
528308020,12,33000,1.6764,57,0
528329010,12,111000,1.8034,60,0
528342010,12,66012,1.5748,58,1
528363010,12,58000,1.6764,58,1
528363020,12,58000,1.8288,60,0
528386010,12,38000,1.7018,56,1
528388010,12,40000,1.651,55,1
528391010,12,16000,1.6764,55,1
528394010,12,25300,1.7272,55,1
528406010,12,12000,1.5494,58,1
528408020,12,60440,1.8034,55,0
528423010,12,68001,1.6764,55,0
528432010,12,10608,1.7018,59,1
528433010,12,18000,1.778,58,0
528439010,12,9360,1.6002,57,1
528444020,12,234396,1.6764,56,0
528452010,12,134800,1.8288,58,0
528452020,12,134800,1.651,60,1
528471020,12,45110.54656,1.7526,72,0
528481010,12,24000,1.5494,59,1
528483010,12,137127,1.7018,57,1
528484010,12,179580,1.5748,58,1
528484020,12,179580,1.7272,62,0
528492010,12,274000,1.778,60,0
528499010,12,46080,1.7272,59,0
528520010,12,102000,1.8034,55,0
528520020,12,102000,1.7272,55,1
528526010,12,25000,1.6383,60,1
528528010,12,50792,1.6764,59,1
528535010,12,26000,1.6002,56,1
528538020,12,112004,1.7272,55,0
528543010,12,130808,1.778,55,1
528549010,12,8436,1.6002,60,1
528553010,12,19488.07492,1.6002,57,1
528560010,12,36800,1.8288,55,0
528561010,12,31100.91899,1.6764,59,1
528566010,12,1000,1.8034,56,0
528566020,12,1000,1.6002,55,1
528569010,12,71000,1.7399,59,0
528569020,12,71000,1.6129,57,1
528570010,12,651001.2,1.8288,59,0
528570020,12,651001.2,1.7272,57,1
528580010,12,15000.12,1.6256,60,1
528582010,12,4000,1.5748,59,1
528583010,12,59100,1.6256,58,1
528585010,12,57656,1.6256,58,1
528585021,12,43220,1.63195,62,1
528603020,12,107000,1.6129,56,1
528607010,12,103000,1.8288,59,0
528616010,12,6768,1.778,55,0
528627010,12,221812,1.778,58,1
528627011,12,221812,1.8542,59,0
528637010,12,41128,1.5748,55,1
528655010,12,115000,1.7018,57,0
528655020,12,115000,1.5748,57,1
528689010,12,440001,1.7272,59,0
528689020,12,440001,1.524,56,1
528710010,12,146000,1.5621,59,1
528714010,12,1648000,1.8034,56,0
528722010,12,312200,1.8796,56,0
528722020,12,312200,1.6002,59,1
528728010,12,161300,1.5875,59,1
528737010,12,118013,1.651,56,1
528737020,12,118013,1.7272,57,0
528741010,12,104004.8,1.7526,55,1
528741020,12,104004.8,1.778,57,0
528752010,12,35088,1.778,56,0
528753010,12,90024,1.7018,57,1
528753020,12,90024,1.6764,60,0
528755010,12,21048,1.5494,58,1
528763010,12,130240,1.8288,56,0
528768010,12,44601,1.6764,56,0
528768020,12,44601,1.651,55,1
528774010,12,100000,1.651,59,1
528785010,12,98500,1.8542,57,0
528802010,12,91136,1.7526,55,1
528815010,12,128023,1.7018,58,0
528815020,12,128023,1.6256,56,1
528820010,12,13824,1.6002,58,1
528823010,12,97512,1.6764,57,1
528823020,12,97512,1.8288,58,0
528828010,12,71000,1.6256,55,1
528834010,12,21500,1.6002,55,1
528854010,12,170012,1.5748,59,1
528854020,12,170012,1.79705,57,0
528856010,12,13320,1.651,55,0
528868010,12,50000,1.7018,57,0
528874010,12,8430,1.6383,57,1
528882010,12,90044,1.8542,56,0
528882020,12,90044,1.651,56,1
528884010,12,106986,1.8542,56,0
528886010,12,18588,1.6256,55,1
528895010,12,110000,1.7272,56,0
528899010,12,268000,1.6256,57,1
528899020,12,268000,1.7018,57,0
528905020,12,139000,1.778,58,0
528918010,12,51000,1.6002,58,1
528938010,12,60000,1.651,56,1
528940010,12,25120,1.7272,56,0
528945010,12,7680,1.7018,57,0
528946010,12,10253,1.651,55,1
528960010,12,193000,1.7526,57,0
528960020,12,193000,1.6764,56,1
528962010,12,5604,1.5494,58,1
528969010,12,59519,1.7018,56,0
528971010,12,58548,1.5748,58,1
528979010,12,68780,1.6002,55,1
528991010,12,4960,1.5494,58,1
528998010,12,152000,1.6002,57,1
528998011,12,152000,1.905,59,0
528998020,12,73500,1.7526,60,0
529008010,12,14000,1.6764,58,1
529009010,12,62760,1.7272,59,0
529009020,12,62760,1.524,60,1
529010010,12,166284,1.651,56,0
529016020,12,60480,1.7018,57,0
529017010,12,63000,1.6256,58,1
529017020,12,63000,1.7526,60,0
529037010,12,125080,1.5748,55,1
529039010,12,90000,1.7272,57,0
529039020,12,90000,1.7526,56,1
529041010,12,9756,1.7018,59,1
529042010,12,14400,1.8288,59,0
529044010,12,94888,1.8034,56,0
529044020,12,94888,1.6002,60,1
529059010,12,215000,1.8288,56,0
529059020,12,215000,1.7272,58,1
529061010,12,46620,1.6764,55,0
529063010,12,159748,1.905,55,0
529066010,12,263817,1.7526,55,0
529071010,12,350000,1.8288,57,0
529082010,12,112108,1.7272,60,0
529082020,12,112108,1.6764,58,1
529111010,12,23416,1.7018,58,1
529129020,12,32000,1.8542,56,0
529131010,12,39872,1.7272,55,0
529139010,12,146520,1.8034,57,0
529140010,12,111327.5144,1.6764,58,0
529159010,12,107240,1.6002,56,1
529159020,12,107240,1.8796,58,0
529160010,12,8172,1.7526,59,0
529160020,12,8172,1.524,56,1
529161010,12,12708,1.6256,55,1
529172010,12,191183.8833,1.778,59,0
529172020,12,191183.8833,1.651,58,1
529179010,12,96976,1.8034,58,0
529179020,12,96976,1.7272,57,1
529182010,12,10350,1.6764,57,0
529183010,12,62000,1.5494,58,1
529183020,12,62000,1.778,57,0
529185010,12,94040,1.6764,57,0
529188010,12,55000,1.8034,59,0
529188020,12,55000,1.6764,58,1
529202010,12,9192,1.778,60,0
529218010,12,88400,1.7018,59,1
529220010,12,3944573.261,1.778,60,0
529228010,12,132000,1.6002,59,1
529228020,12,132000,1.7272,59,0
529234010,12,57000,1.8034,55,0
529251010,12,36948.32,1.778,55,0
529251020,12,36948.32,1.6002,57,1
529252010,12,52000,1.7272,58,1
529253010,12,49030,1.6256,55,1
529253020,12,49030,1.778,57,0
529263010,12,10539,1.7018,58,1
529264010,12,266927.5189,1.6129,59,1
529313010,12,1046840,1.778,56,0
529318010,12,57800,1.651,56,1
529318020,12,57800,1.778,57,0
529324010,12,12940,1.778,55,1
529340010,12,24400,1.778,58,0
529340020,12,24400,1.6256,60,1
529345020,12,203900,1.5748,57,1
529350010,12,15278,1.6764,58,1
529351010,12,43508,1.7018,55,1
529351020,12,43508,1.8034,59,0
529360020,12,180512,1.8034,55,1
529368010,12,36300,1.5748,58,1
529368020,12,69700.36,1.778,68,0
529377010,12,49600,1.8161,59,0
529377020,12,49600,1.7272,59,1
529380010,12,621240,1.778,56,0
529381010,12,35277,1.905,58,0
529385010,12,11008,1.651,55,1
529390010,12,22801.2,1.6002,56,1
529400010,12,30114.35593,1.5748,55,1
529417010,12,86980,1.7018,59,1
529422010,12,9552,1.6764,55,1
529434010,12,101000,1.8288,60,0
529442010,12,50002,1.7272,57,0
529444020,12,28800,1.8542,59,0
529445010,12,112424,1.7272,58,1
529445020,12,112424,1.7526,59,0
529458010,12,15120,1.8034,60,0
529459010,12,460080,1.8288,59,0
529468010,12,410012,1.7272,58,0
529470010,12,59900,1.905,59,0
529474020,12,207240,1.8288,58,0
529485010,12,160003,1.778,59,0
529485020,12,160003,1.651,59,1
529494010,12,56400,1.7145,59,1
529510010,12,41000,1.778,59,0
529519010,12,88000,1.6256,57,1
529519020,12,88000,1.7272,57,0
529522010,12,162711.3241,1.7018,60,0
529522011,12,162711.3241,1.524,64,1
529523020,12,66450,1.8542,55,0
529524010,12,86000,1.7145,59,1
529526010,12,252080,1.6256,57,1
529530010,12,15300,1.9558,58,0
529537010,12,60120,1.7399,56,1
529540010,12,9124,1.5621,60,1
529544010,12,125000,1.7526,57,0
529544020,12,125000,1.6764,55,1
529565010,12,40000,1.778,55,0
529566010,12,122180,1.7272,56,0
529575010,12,98024,1.7018,58,1
529579020,12,70352,1.905,59,0
529588020,12,208000,1.8542,55,0
529595010,12,27900,1.6256,56,1
529619020,12,51000,1.7018,56,0
529620010,12,16100,1.7526,57,0
529628010,12,14796,1.6002,55,1
529631010,12,26000,1.7272,55,0
529641010,12,1200,1.5748,59,1
529644010,12,68000,1.6256,56,1
529644020,12,68000,1.7526,60,0
529652010,12,15000,1.6256,60,0
529657010,12,0,1.6256,56,1
529657020,12,0,1.8542,63,0
529672010,12,2218200,1.651,59,0
529672020,12,2218200,1.6002,56,1
529684010,12,7364,1.6764,58,1
529708010,12,407018,1.7272,58,0
529708020,12,407018,1.6256,59,1
529713010,12,1346,1.5621,59,1
529727010,12,24000,1.4732,58,1
529728020,12,176400,1.7272,56,0
529735010,12,36000,1.8288,56,0
529740010,12,114961,1.7272,58,0
529740020,12,114961,1.651,57,1
529759010,12,12000,1.8034,58,0
529759020,12,12000,1.5494,57,1
529782010,12,25000,1.524,55,1
529789010,12,9600,1.8796,56,0
529789020,12,9600,1.6002,55,1
529798010,12,26000,1.5875,56,1
529806010,12,13128,1.7018,56,0
529808010,12,55500,1.5494,59,1
529816010,12,10000,1.6002,57,0
529825010,12,22100,1.8034,58,0
529828010,12,75000,1.7272,55,1
529844010,12,65000,1.8415,58,0
529850010,12,112032,1.8034,55,0
529856010,12,14580,1.8796,59,0
529857010,12,211315,1.5494,55,1
529857020,12,211315,1.8542,56,0
529862010,12,55006,1.7907,55,1
529865010,12,340560,1.651,56,1
529865020,12,340560,1.77165,56,0
529872010,12,10560,1.778,57,0
529876010,12,48200,1.7018,56,0
529876020,12,48200,1.7018,58,1
529885010,12,1386,1.8288,58,0
529885020,12,31388,1.7272,56,1
529887010,12,36000,1.7526,55,0
529892010,12,20120,1.5748,57,1
529914010,12,27000,1.6764,55,1
529921010,12,81000,1.8034,57,0
529921020,12,81000,1.7018,58,1
529943010,12,379700,1.8542,60,0
529944010,12,0,1.5748,55,1
529944020,12,0,.m,59,0
529946010,12,97700.24,1.778,59,0
529955010,12,54034,1.6891,58,1
529957020,12,19940,1.8796,56,0
529958010,12,1000,1.6764,59,1
529960010,12,60000,1.778,56,0
529968010,12,18000,1.7018,59,1
529977010,12,4056,1.6002,58,1
529983010,12,20600,1.5494,55,1
529994010,12,120500,1.8288,56,0
529996010,12,115000,1.8288,59,0
529999010,12,18384,1.524,59,1
530014010,12,15512,1.6764,60,0
530024010,12,7500,1.5748,64,1
530034010,12,4980,1.7272,60,1
530044010,12,37921.80016,1.8034,55,0
530065010,12,211012,1.8034,57,0
530075010,12,45000,1.8034,55,0
530101010,12,40926,1.8542,66,0
530101020,12,40926,1.6002,74,1
530118010,12,22384.04778,1.7272,58,0
530121010,12,37960.66731,1.8034,57,0
530135010,12,28000,1.6129,58,1
530135020,12,28000,1.6764,55,0
530149010,12,450,1.5621,58,1
530172010,12,155000,1.7272,58,0
530196010,12,291000,1.8796,55,0
530211010,12,100950,1.7526,55,0
530237010,12,3000,1.8796,62,0
530239020,12,115760,1.6637,62,0
530248010,12,80024,1.5748,58,0
530248020,12,80024,1.5748,55,1
530254010,12,35200,1.8034,58,0
530280010,12,230028.2,1.7018,60,1
530280020,12,230028.2,1.778,56,0
530323010,12,12352.67513,1.5494,60,1
530332010,12,83744,1.8796,59,0
530333010,12,18220,1.6764,59,0
530366010,12,117000,1.7018,56,0
530397010,12,31200,1.905,57,0
530414010,12,24020,1.5748,57,1
530425010,12,30010,1.7653,60,1
530433010,12,24500,1.651,57,1
530441010,12,50000,1.6256,57,1
530459010,12,128008,1.7526,56,1
530461010,12,136336.7227,1.7526,58,1
530462010,12,41111,1.905,60,0
530462020,12,41111,1.5621,60,1
530486020,12,78240,1.6256,57,1
530509010,12,288000,1.778,57,0
530521010,12,35000,1.4986,63,1
530524010,12,24756,1.6637,58,0
530536010,12,7620,1.6002,65,1
530537010,12,23000,1.4986,60,1
530553010,12,8000,1.6002,65,1
530553020,12,8000,1.778,62,0
530560010,12,33066,1.4986,62,1
530589010,12,31000,1.651,55,1
530591010,12,146000,1.6764,57,0
530613010,12,48000,1.905,56,0
530618010,12,71000,1.6256,58,1
530618020,12,71000,1.6764,57,0
530630010,12,22056,1.778,56,0
530631010,12,10380,1.6764,60,0
530633010,12,79093.2033,1.6002,57,0
530655010,12,110000,2.0066,60,0
530659020,12,30024.03981,1.8034,74,0
530661010,12,5000,1.6002,60,1
530661020,12,5000,1.7272,59,0
530665010,12,19872,1.7272,64,0
530673010,12,15400,1.7272,63,1
530674010,12,65000,1.91135,62,0
530683010,12,11000,1.5494,56,1
530698010,12,17300,1.6764,58,0
530723010,12,17400,1.7526,56,0
530731010,12,2268,1.7907,56,0
530735010,12,88320,1.7272,62,1
530735020,12,88320,1.7526,62,0
530736010,12,9600,1.905,60,0
530736020,12,9600,1.6002,77,1
530742010,12,65623.34165,1.7907,57,0
530746010,12,15000,1.6764,58,1
530775010,12,96000,1.8796,60,0
530787010,12,23000,1.6764,56,1
530799020,12,270636,1.7018,55,1
530800010,12,24800,1.5748,59,1
530800020,12,24800,1.6637,71,0
530834010,12,8928,1.6764,56,0
530842010,12,70896,1.7018,66,0
530858010,12,50,1.7018,57,0
530858020,12,50,1.524,57,1
530896010,12,12000,1.7272,55,0
530908010,12,20020,1.778,56,1
530909010,12,17931.58522,1.7526,57,0
530909020,12,17931.58522,1.6002,57,1
530937010,12,52268,1.524,60,1
530937020,12,52268,1.6764,62,0
530956010,12,6500,1.6256,55,1
530960010,12,55000,1.7272,58,0
530960020,12,55000,1.6764,57,1
530980010,12,90020,1.7526,66,0
530980020,12,90020,1.6764,66,1
530981010,12,70400,1.5748,64,1
530998010,12,25200,1.651,55,0
530998020,12,25200,1.5748,60,1
531010010,12,18000,1.5748,57,1
531011010,12,35246,1.7018,58,0
531029010,12,18000,1.8288,57,0
531032010,12,34000,1.5748,58,1
531032020,12,34000,1.778,60,0
531033010,12,50000,1.7272,60,0
531033011,12,50000,.d,55,1
531046010,12,16093,1.7018,64,1
531083010,12,73000,1.7526,60,0
531083020,12,73000,1.4986,58,1
531093010,12,26500,1.651,59,0
531093020,12,26500,1.524,56,1
531095010,12,26256,1.6256,57,1
531121010,12,9180,1.6256,61,1
531134010,12,13428,1.651,59,0
531145010,12,31931.21782,1.6256,65,1
531159020,12,10836,1.6891,67,0
531173010,12,163200,1.6764,59,1
531180010,12,0,1.7018,56,0
531198010,12,9806.98006,1.7272,55,0
531203010,12,176866,1.5748,55,1
531210010,12,335680.4372,1.651,56,1
531210020,12,335680.4372,1.8288,55,0
531215010,12,190045,1.6764,56,1
531229010,12,17856,1.7272,69,0
531254010,12,90000.72,1.9304,55,0
531273010,12,110000,1.6002,57,1
531313010,12,26008,1.6256,59,1
531337010,12,26000,.m,68,1
531337020,12,26000,.m,58,0
531340010,12,18000,1.6764,55,1
531359010,12,0,1.6764,58,0
531362010,12,8760,1.5748,61,1
531373010,12,18000,1.7018,57,0
531416010,12,9600,1.6764,57,1
531416020,12,9600,1.5367,71,0
531477010,12,44908,1.4732,65,1
531477020,12,44908,1.8288,66,0
531508010,12,58416,1.8542,57,0
531508020,12,58416,1.7526,66,1
531511010,12,54000,1.4986,55,1
531511011,12,54000,1.6256,61,0
531521010,12,33100,1.651,56,1
531532010,12,200,1.6256,56,0
531602010,12,40200,1.7526,59,1
531620010,12,6000,1.8034,65,0
531625010,12,105602.4,1.778,56,0
531626010,12,16200,1.6764,56,1
531646010,12,19200,1.6764,56,0
531672010,12,14000,1.7018,56,1
531677010,12,19440,1.7653,59,0
531680010,12,19768,1.5748,55,1
531691010,12,264160,1.6256,56,1
531691020,12,264160,1.8288,59,0
531693010,12,2000,1.5494,58,1
531696010,12,190966.2129,1.6256,59,1
531709010,12,239744.6486,1.5748,64,1
531710010,12,40000,1.524,58,1
531710020,12,40000,1.8288,58,0
531716010,12,0,1.524,62,1
531719010,12,105000,1.6002,55,1
531719020,12,105000,1.8288,56,0
531727010,12,25000,1.6002,61,0
531742010,12,100,1.651,61,1
531757010,12,2200,1.6764,59,0
531757020,12,2200,1.5494,63,1
531760010,12,98000,1.6891,57,1
531763010,12,51500,1.8542,58,0
531799010,12,12228,1.6002,57,1
531807010,12,141650,1.8796,59,0
531816010,12,10000,1.7272,57,1
531824020,12,57000,1.5748,56,1
531831010,12,12000,1.4986,58,1
531837010,12,25712,1.7272,56,1
531841010,12,2268,1.7018,58,1
531858010,12,0,1.7272,57,1
531864010,12,38000,1.5494,55,0
531922010,12,150000,1.7272,55,0
531923010,12,80400,1.7018,58,0
531923020,12,80400,1.6256,55,1
531944010,12,9600,.m,64,1
531944020,12,9600,1.6764,73,0
531953010,12,26400,1.7018,61,1
531956010,12,12168.34588,1.2192,59,1
531956020,12,12168.34588,1.7272,60,0
531961010,12,2960,1.7526,59,1
531968010,12,82212,1.5494,55,1
531968020,12,82212,1.7272,68,0
532007010,12,26300,1.7272,56,0
532016010,12,66620,1.5494,59,1
532029010,12,118000,1.778,57,0
532038010,12,5000,.d,58,0
532038020,12,5000,.d,56,1
532047010,12,36120,1.5748,66,1
532060010,12,32060,1.651,57,0
